	Masse A		
t	y	
0,000000E0	2,038060E0
8,308174E-3	2,038060E0
1,661635E-2	2,036496E0
2,492452E-2	2,034932E0
3,323269E-2	2,033368E0
4,154087E-2	2,031804E0
4,984904E-2	2,028676E0
5,815722E-2	2,027112E0
6,646539E-2	2,025547E0
7,477356E-2	2,025547E0
8,308174E-2	2,022419E0
9,138991E-2	2,022419E0
9,969808E-2	2,019291E0
1,080063E-1	2,013034E0
1,163144E-1	2,008342E0
1,246226E-1	2,005214E0
1,329308E-1	1,994265E0
1,412390E-1	1,989572E0
1,495471E-1	1,982673E0
1,578553E-1	1,974803E0
1,661635E-1	1,961854E0
1,744716E-1	1,952033E0
1,827798E-1	1,939520E0
1,910880E-1	1,925443E0
1,993962E-1	1,916058E0
2,077043E-1	1,905109E0
2,160125E-1	1,891032E0
2,243207E-1	1,876955E0
2,326289E-1	1,867570E0
2,409370E-1	1,847237E0
2,492452E-1	1,831595E0
2,575534E-1	1,814390E0
2,658616E-1	1,800313E0
2,741697E-1	1,784671E0
2,824779E-1	1,761210E0
2,907861E-1	1,736183E0
2,990943E-1	1,722106E0
3,074024E-1	1,703337E0
3,157106E-1	1,681439E0
3,240188E-1	1,657977E0
3,323269E-1	1,636079E0
3,406351E-1	1,614181E0
3,489433E-1	1,589155E0
3,572515E-1	1,565693E0
3,655596E-1	1,546924E0
3,738678E-1	1,517205E0
3,821760E-1	1,498436E0
3,904842E-1	1,471846E0
3,987923E-1	1,442127E0
4,071005E-1	1,413973E0
4,154087E-1	1,390511E0
4,237169E-1	1,367049E0
4,320250E-1	1,337331E0
4,403332E-1	1,304484E0
4,486414E-1	1,274765E0
4,569496E-1	1,248175E0
4,652577E-1	1,223149E0
4,735659E-1	1,191866E0
4,818741E-1	1,154327E0
4,901822E-1	1,127737E0
4,984904E-1	1,102711E0
5,067986E-1	1,057351E0
5,151068E-1	1,024505E0
5,234149E-1	9,979145E-1
5,317231E-1	9,635036E-1
5,400313E-1	9,259645E-1
5,483395E-1	8,931178E-1
5,566476E-1	8,555787E-1
5,649558E-1	8,211679E-1
5,732640E-1	7,836288E-1
5,815722E-1	7,429614E-1
5,898803E-1	7,038582E-1
5,981885E-1	6,663191E-1
6,064967E-1	6,178311E-1
6,148049E-1	5,912409E-1
6,231130E-1	5,521376E-1
6,314212E-1	5,067779E-1
6,397294E-1	4,661105E-1
6,480375E-1	4,238790E-1
6,563457E-1	3,879041E-1
6,646539E-1	3,409802E-1
6,729621E-1	3,034411E-1
6,812702E-1	2,549531E-1
6,895784E-1	2,127216E-1
6,978866E-1	1,642336E-1
7,061948E-1	1,345151E-1
7,145029E-1	8,133472E-2
7,228111E-1	7,351407E-2
