	Masse A	
t	y	
0,000000E0	2,098128E0
8,308130E-3	2,096732E0
1,661626E-2	2,093939E0
2,492439E-2	2,092542E0
3,323252E-2	2,088304E0
4,154065E-2	2,084309E0
4,984878E-2	2,077327E0
5,815691E-2	2,067551E0
6,646504E-2	2,061916E0
7,477317E-2	2,053488E0
8,308130E-2	2,049250E0
9,138943E-2	2,043664E0
9,969756E-2	2,036681E0
1,080057E-1	2,029699E0
1,163138E-1	2,014337E0
1,246220E-1	2,004561E0
1,329301E-1	1,989151E0
1,412382E-1	1,980772E0
1,495463E-1	1,970996E0
1,578545E-1	1,958427E0
1,661626E-1	1,940273E0
1,744707E-1	1,926307E0
1,827789E-1	1,913739E0
1,910870E-1	1,898328E0
1,993951E-1	1,887107E0
2,077033E-1	1,877332E0
2,160114E-1	1,853542E0
2,243195E-1	1,835436E0
2,326276E-1	1,813043E0
2,409358E-1	1,797681E0
2,492439E-1	1,778081E0
2,575520E-1	1,759878E0
2,658602E-1	1,740326E0
2,741683E-1	1,722123E0
2,824764E-1	1,698431E0
2,907846E-1	1,677483E0
2,990927E-1	1,655139E0
3,074008E-1	1,627159E0
3,157089E-1	1,601973E0
3,240171E-1	1,581025E0
3,323252E-1	1,553095E0
3,406333E-1	1,522323E0
3,489415E-1	1,509608E0
3,572496E-1	1,477537E0
3,655577E-1	1,448161E0
3,738659E-1	1,421627E0
3,821740E-1	1,397789E0
3,904821E-1	1,371255E0
3,987902E-1	1,341928E0
4,070984E-1	1,312552E0
4,154065E-1	1,281731E0
4,237146E-1	1,253801E0
4,320228E-1	1,224425E0
4,403309E-1	1,190957E0
4,486390E-1	1,161582E0
4,569472E-1	1,130858E0
4,652553E-1	1,094451E0
4,735634E-1	1,065027E0
4,818715E-1	1,025875E0
4,901797E-1	9,895169E-1
4,984878E-1	9,629830E-1
5,067959E-1	9,281188E-1
5,151041E-1	8,931082E-1
5,234122E-1	8,482733E-1
5,317203E-1	8,077742E-1
5,400285E-1	7,770019E-1
5,483366E-1	7,378506E-1
5,566447E-1	7,071271E-1
5,649528E-1	6,722141E-1
5,732610E-1	6,317150E-1
5,815691E-1	5,925637E-1
5,898772E-1	5,477775E-1
5,981854E-1	5,073271E-1
6,064935E-1	4,710176E-1
6,148016E-1	4,234384E-1
6,231098E-1	3,800975E-1
6,314179E-1	3,410924E-1
6,397260E-1	3,033376E-1
6,480341E-1	2,474768E-1
6,563423E-1	2,027393E-1
6,646504E-1	1,678263E-1
6,729585E-1	1,203446E-1
6,812667E-1	7,830269E-2
