	Masse A	
t	y	
0,000000E0	2,075235E0
8,307712E-3	2,072165E0
1,661542E-2	2,072165E0
2,492314E-2	2,072165E0
3,323085E-2	2,069068E0
4,153856E-2	2,064422E0
4,984627E-2	2,061324E0
5,815399E-2	2,058227E0
6,646170E-2	2,053554E0
7,476941E-2	2,048908E0
8,307712E-2	2,044235E0
9,138484E-2	2,039562E0
9,969255E-2	2,033367E0
1,080003E-1	2,025569E0
1,163080E-1	2,016277E0
1,246157E-1	2,007039E0
1,329234E-1	2,002420E0
1,412311E-1	1,993101E0
1,495388E-1	1,979136E0
1,578465E-1	1,968322E0
1,661542E-1	1,957508E0
1,744620E-1	1,949846E0
1,827697E-1	1,939032E0
1,910774E-1	1,923546E0
1,993851E-1	1,907951E0
2,076928E-1	1,889393E0
2,160005E-1	1,881650E0
2,243082E-1	1,869234E0
2,326159E-1	1,853666E0
2,409237E-1	1,835054E0
2,492314E-1	1,819568E0
2,575391E-1	1,797859E0
2,658468E-1	1,787099E0
2,741545E-1	1,768542E0
2,824622E-1	1,749958E0
2,907699E-1	1,732922E0
2,990776E-1	1,708143E0
3,073854E-1	1,686516E0
3,156931E-1	1,663286E0
3,240008E-1	1,640001E0
3,323085E-1	1,616744E0
3,406162E-1	1,587292E0
3,489239E-1	1,565611E0
3,572316E-1	1,540805E0
3,655393E-1	1,523850E0
3,738471E-1	1,497523E0
3,821548E-1	1,469673E0
3,904625E-1	1,441824E0
3,987702E-1	1,412426E0
4,070779E-1	1,386125E0
4,153856E-1	1,362922E0
4,236933E-1	1,330481E0
4,320010E-1	1,298013E0
4,403088E-1	1,271712E0
4,486165E-1	1,243836E0
4,569242E-1	1,211314E0
4,652319E-1	1,175694E0
4,735396E-1	1,144693E0
4,818473E-1	1,116871E0
4,901550E-1	1,081251E0
4,984627E-1	1,050277E0
5,067705E-1	1,013109E0
5,150782E-1	9,805597E-1
5,233859E-1	9,464887E-1
5,316936E-1	9,093473E-1
5,400013E-1	8,799494E-1
5,483090E-1	8,427540E-1
5,566167E-1	8,040369E-1
5,649244E-1	7,683631E-1
5,732322E-1	7,327164E-1
5,815399E-1	6,940263E-1
5,898476E-1	6,615851E-1
5,981553E-1	6,259653E-1
6,064630E-1	5,825752E-1
6,147707E-1	5,422824E-1
6,230784E-1	5,066627E-1
6,313861E-1	4,663429E-1
6,396939E-1	4,167580E-1
6,480016E-1	3,795896E-1
6,563093E-1	3,377481E-1
6,646170E-1	2,959066E-1
6,729247E-1	2,478974E-1
6,812324E-1	2,029586E-1
6,895401E-1	1,626388E-1
6,978478E-1	1,207973E-1
7,061556E-1	8,208021E-2
